post_id,link_post,isi_post,akun,platform,likes,reply,shares,retweet_repost,views_play_count,quote,saves,engagement_score_v1,engagement_score_v2,engagement_score_v3_pai
1602123338172838,https://www.facebook.com/reel/1352748830305406/,Cobain tahu yang viral di Bandung🤤🤤,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,2.24
1700084251473729,https://www.facebook.com/reel/2133351523934139/,Rafathar 🥊🥊🥊,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-0.62
1702594291222725,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid0Md1P7WqzWf9ZVfUe6obFWJd5sUBudctAtGqzsqFWiqFt4zfuLREwJTzN9vheeu9Kl,"Di Multazam, tak ada yang mampu kusembunyikan. Yang ada hanya air mata, penyesalan, dan harapan akan ampunan-Mu.  Ya Allah, ampunilah dosa-dosaku, dosa kedua orang tuaku, keluargaku, dan orang-orang yang kucintai. Bersihkan hati ini, lapangkan langka",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,2.91
1499723062194034,https://www.facebook.com/TempoMedia/posts/pfbid02rwwgPCbEHoHEhF8bktdjQ1on5cq6TDziy88Q1HAgCZefPmngEvGdg1RjgwVp5Mzgl,"Sidang Bea Cukai Ungkap Kode Suap untuk BIN, Polisi, hingga Jaksa",Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,6.85
1703395207809300,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid0aczesCpDf4mQbkPi1kFPMMRQLUYXavuWW5NbYfbfnZzMKQHsHUNjmS9SY4fFoh2nl,"Selamat jalan, Pak Boneng. Semoga Allah SWT memberikan tempat terbaik di sisi-Nya. Al-Fatihah. 🤲",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-1.05
1517712097061797,https://www.facebook.com/TempoMedia/posts/pfbid02V2rjETrxpjrgh4T27F8VePnS5EpgXLvZqtro5tn1KttAqghS8wpJpcHjtcnwoHqLl,Ribuan Guru Honorer Madrasah di Malang Berupah Rp 300 Ribu,Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-1.05
1701036401378514,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid06bBYkPA3VsEhYSDn4U4TBwfdYVzTLWQjs1rjFiMhFEyrzeaobVzDYBCbGyAK2Lypl,"Madinah, kota yang mengajarkan bahwa ketenangan bukan tentang tempat, melainkan tentang hati yang kembali kepada Allah. Semoga suatu hari langkah ini kembali menjejakmu, membawa doa-doa yang belum sempat terucap. 🤍",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,7.11
1604218278414082,https://www.facebook.com/reel/27679649628363154/,"PT Pertamina Patra Niaga kembali melakukan penyesuaian harga berkala Bahan Bakar Minyak (BBM) Nonsubsidi yang berlaku mulai 1 Agustus 2026.  VP Corporate Communication Pertamina Patra Niaga, Kitty Andhora, menyampaikan bahwa penyesuaian harga BBM Non",detikcom,facebook,0,0,0,0,0,0,0,0.0,0.0,3.45
1613903516994820,https://www.facebook.com/reel/1771285467209093/,Kaka & adek cipak cipuk main air di Korea..,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.11
1600538104998028,https://www.facebook.com/reel/2522592938253996/,Terimakasih ronaldo dan messi sudah menemani masa kecilku hingga dewasa ❤️ Persaingan terbaik sepanjang sejarah   #ronaldo #messi #goat #football #worldcup,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,2.44
1694807342001420,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid02a6jhhnYB9tLx87Gk9NwL3RsXwFrFt1ssvjvadkEjdeBUCKheN5iaAVYM4a7zfkx6l,Bro'mance ❤️,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.09
1515886920577648,https://www.facebook.com/TempoMedia/posts/pfbid0kWgwXVFbJ1ZxDB91DwvzEwaeWrp6jqZEDC52Tr31i8adkHk7UUua6vyaRoFpD2dl,"Anggaran pendidikan bela negara bagi calon manajer koperasi desa merah putih dan kampung nelayan  merah putih mencapai  Rp 1,064 triliun.",Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.1
1698880098260811,https://www.facebook.com/reel/1717476116174294/,Bismillah ❤️🙏,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,1.09
1697152041766950,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid022utg3wRRvZkCrqjFyJseH8fM38LCcFhTiVF3Se1cNJ4gmvykLdHqzRjdccEntpWol,Ranaima ❤️,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-8.61
1019405837384190,https://www.facebook.com/reel/4422696518041298/,"Lamine Yamal mencuri perhatian setelah Spanyol menang 1-0 atas Argentina pada final Piala Dunia 2026.   Seusai laga, ia menghampiri dan memeluk Lionel Messi sebagai bentuk penghormatan kepada sang megabintang.  #Okezone #podcastlockerroom_ #lamineyam",Okezone,facebook,0,0,0,0,0,0,0,0.0,0.0,-7.76
1601235928261579,https://www.facebook.com/reel/1778195116878630/,Terbang bersama istrii guyss❤️❤️😅,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.53
1699381934877294,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid036vwqnv3d9pDSzEv9rX5wuqRNSkgJpemiecHyjRbF78EquKLgqRL2U2gg99mdBCYAl,Titip Ammoy dulu yaa Iis Dahlia Salshadilla Juwita Indradjaja 😁,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-4.56
1698813854934102,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid034o6sh6BCP6B6KAQGjgPL3BrCrLDS9fr2aF13SCFkErGLDGAScV98FgLAws7eqzrYl,Pagi-pagi berenang Ammoy ❤️,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,1.41
1613475267037645,https://www.facebook.com/reel/876174775289075/,Jalan-jalan …. naik modes,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-4.09
1594085995643239,https://www.facebook.com/reel/1054028513821914/,Part 2. Sifat Mama Nur dibacain dari kartu tarot sama Tomy Rafael😱,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-6.36
1696292488519572,https://www.facebook.com/reel/1018360207739221/,Temen nonton drakor 😂,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,6.6
1605611674941409,https://www.facebook.com/reel/28005274035750927/,"Rincian manifest muatan logistik dan penumpang KMP Mutiara Sentosa 2 yang mengalami musibah kebakaran di perairan utara Madura akhirnya terungkap. Berdasarkan keterangan resmi kepolisian, kapal Ro-Ro rute Surabaya-Makassar tersebut mengangkut ratusan",detikcom,facebook,0,0,0,0,0,0,0,0.0,0.0,-1.02
1017445970913510,https://www.facebook.com/reel/1350164137231078/,"Hotman Paris mengaku bersedia menjadi kuasa hukum mantan Jampidsus Febrie Adriansyah karena menilai rekam jejaknya baik dalam mengembalikan aset dan kerugian negara dari berbagai kasus korupsi.  Menurut Hotman, kinerja Febrie bahkan pernah mendapat a",Okezone,facebook,0,0,0,0,0,0,0,0.0,0.0,0.3
1598998158485356,https://www.facebook.com/reel/1502607237858199/,Potong rambut untuk final piala dunia. 😡😡😡😡,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-6.41
1687738842708270,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid0YmQwEQKzjuhambv8PKQVfzDNDwS5oNW6VYEJYjiQLR1Q7zFsdRSA8VLejH7ioPSyl,"Cepat sembuh ya… dan cepat sadar kalau yang paling perhatian itu aku. 🤭  Ya Allah, Tuhan seluruh manusia, hilangkanlah penyakit ini. Berikanlah kesembuhan, karena Engkaulah Maha Penyembuh. Tidak ada kesembuhan selain kesembuhan dari-Mu, kesembuhan ya",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.45
1479148180911118,https://www.facebook.com/kumparancom/posts/pfbid0mc1J21uuAk18m4x2BPHd4fTk3tuPvBa2x9AgDHT2Jm9SKDDL6n28tHBJFupgQ2bCl,"Kejaksaan Agung membenarkan beredarnya surat yang memerintahkan penghentian kegiatan pengumpulan data dan keterangan terkait pelaksanaan Program Makan Bergizi Gratis (MBG) di seluruh Indonesia.  Kapuspenkum Kejagung Anang Supriatna mengatakan, surat ",kumparan,facebook,0,0,0,0,0,0,0,0.0,0.0,0.5
1595976558787516,https://www.facebook.com/reel/1208868902312531/,Perancis dipulangkan spanyol!! Apakah spanyol akan meraih piala dunia keduanya guys??👏👏,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-5.18
1699268458221975,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid02WbVxMGTJLHoxuzgAz5vsPPjQyshSHWVBc4LWzC4cSdokSZ4WLM4q1A28KFUZfp42l,Teteh ngaliwet 😂❤️,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,1.69
1608201050898400,https://www.facebook.com/reel/1806704897039774/,Azura bangunin papa,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.7
1607620547623117,https://www.facebook.com/reel/1055709056815091/,Day 1 Korea,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-1.31
1691426635672824,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid0vy17g2rMR8h9aQy2mdSVvBYEdznERhUoREMHq7uctFpmcSZRrcQgaaQzF66ikEzTl,"Sidang Kabinet Paripurna dipimpin Presiden di Istana Negara, membahas agenda strategis pemerintahan dan penguatan koordinasi lintas kementerian/lembaga 🇮🇩",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.71
1693559632126191,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid02bnb7G9998W9NcMB94Qc5F6499b867oW7dsm2Zqm7BMdMr5gfum8Z4NPhzkojSLegl,"💕 Sehat selalu Anak""ku ❤️",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,8.34
1697940301688124,https://www.facebook.com/reel/1853563132684616/,Baru pulang langsung siap-siap ke acara lagi..,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-0.06
1699058618242959,https://www.facebook.com/reel/1577904593914036/,🇸🇦❤️,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-4.76
1509028971263443,https://www.facebook.com/reel/4069068536725047/,"Mantan Jaksa Agung Muda Bidang Tindak Pidana Khusus, Febrie Adriansyah, tiba di rumah tahanan Cabang Gedung Merah Putih KPK, Jakarta Selatan pada Jumat, 24 Juli 2026.  Pantauan Tempo, Febrie tiba di rutan KPK pukul 23.22 WIB dengan menggunakan mobil ",Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,3.7
1695864788562342,https://www.facebook.com/reel/1722520035740092/,"Bersama sahabat The Dudas-1 motoran di Natuna, menikmati keindahan Indonesia yang luar biasa. Setiap tikungan menyimpan cerita, setiap perjalanan menghadirkan kenangan. 🇮🇩🏍️🌊",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-5.49
1606334584418380,https://www.facebook.com/reel/818251831277955/,Azura setoran hafalan sholawat masyaallah❤️🤲🏼,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,0.94
1516179693881704,https://www.facebook.com/reel/1078035278244462/,Mahkamah Konstitusi memutus bahwa anggaran makan bergizi gratis harus dikeluarkan dari porsi dana pendidikan sebesar 20 persen dalam APBN paling lambat pada 2028.  #TUnderstand #ohgitutempo #tempodotco,Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-8.82
1601390848246087,https://www.facebook.com/reel/1739068767282106/,❤️❤️❤️,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-5.98
1609976897387482,https://www.facebook.com/reel/27871865819146646/,Aku udah terbiasa dengan mood kamu kok sengg🫶🏻❤️,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,0.89
1506671538165853,https://www.facebook.com/reel/1739170883786689/,Presiden Prabowo Subianto melantik Wakil Menteri Pertanian Sudaryono menjadi kepala Badan Gizi Nasional (BGN) pada 22 Juli 2026.  Sudaryono menggantikan Nanik Sudaryati Deyang yang mengundurkan diri pada hari yang sama.,Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,3.32
1613874613664377,https://www.facebook.com/reel/1038673418956500/,dance tidak ada yang jelas 😅😭,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,0.77
1694407612041393,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid027dgP15z1zQj63DfqEmtbmNu8UjoBTTfYjoGUa5udZh3hnEgJ8MNGRBVNTmsvMaZ1l,"Nostalgia "" Dahsyat "" Lala ... Yeye ... Lalala ... Yeyeyeye 😎🤍 Sehat"" semuaaaa 🙏 Salam Hangat TerDahsyat untuk seluruh keluarga Indonesia 🇮🇩❤️",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-0.52
1506039788229028,https://www.facebook.com/TempoMedia/posts/pfbid0zbzngpe2sKjbB2XEGWKGAHhHTcsuzAe1cxK18GgGsd8rnzv1tYjjdGKvPTNZBNScl,Personel Densus 88 Tangkap Dua Orang Terduga Teroris,Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-1.35
1697302298418591,https://www.facebook.com/reel/1363518128615312/,"Hari ini misinya cari snack buat anak-anak ❤️ Kalau belanjanya sekalian pakai wondr by BNI , BNI POIN+ nya bisa ditukar jadi Kupon Undian rejeki wondr BNI juga.  Cek lebih lengkapnya disini http://bni.id/rejekiwondrbni",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-6.65
1506848861481454,https://www.facebook.com/TempoMedia/posts/pfbid02jaHH795u2Y9xE5nh7GKwXw8qBG28U5f7HU8wTYuoBCcuiCYFkc9VRPzvrTak97wLl,Gerindra: Nanik Mundur dari BGN Murni karena Kesehatan,Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-3.24
1516889537144053,https://www.facebook.com/TempoMedia/posts/pfbid037MxVdW5WwxfwUwUij98xngCb8WarHpzjtaf3Xeu9c897fX22pm1kfxhEGCp6wCsPl,Saiful Mujani:  Sumber Masalahnya Adalah Prabowo,Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.07
1489400123214916,https://www.facebook.com/reel/1465850738682627/,"Unggah Bukti CCTV, Sarwendah Klaim Dugaan Selingkuh Ruben Sejak 2017 . Simak terus update berita tentang dunia entertainment, kalau bukan sekarang, KapanLagi? #kapanlagi #selebriti #klkpt #kapanlagiwhatshot #kapanlagihariini #kontroversiseleb #update",Kapanlagi.com,facebook,0,0,0,0,0,0,0,0.0,0.0,4.76
1689427625872725,https://www.facebook.com/reel/1059005119896659/,Belum afdollll kalo belum ngopi 😂 Kemanapun cari kopi ya sayy.. biar makin seger dan pastinya kemanapun dimanapun transaksinya pake Qris wondr by BNI atau Kartu Debit BNI sekalian ngumpulin poin+nya dan bisa ditukar jadi kupon untuk dapetin hadiah da,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,1.55
1702884524527035,https://www.facebook.com/reel/1386344356930038/,"Terima kasih ya Allah, atas nikmat yang begitu besar. Engkau telah mengizinkan hamba menapakkan kaki di depan Ka’bah, tempat yang selama ini hanya bisa dipanjatkan dalam doa dan kerinduan.  Di tempat yang penuh keberkahan ini, hamba memohon ampun ata",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-7.93
1697018735113614,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid025Ka6f9jBJp8aaaiqAnHigvid2vRUFYx1a6agRSRBy8rK4e47CivmaV2taA1ydAXnl,❤️❤️,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,1.46
1694662178682603,https://www.facebook.com/reel/1191807746466384/,Cantiknya Mama ❤️😇,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-1.73
1599891418396030,https://www.facebook.com/reel/1745280863273411/,Atta Dzalim?! Sehat selalu Pak Arman 🤲 Semoga kita semua selalu dijauhkan dari fitnah.,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-3.05
1487618293397440,https://www.facebook.com/kumparancom/posts/pfbid02hFxFh6QCyQ9JAZ7L85rydvPUePEXFDjCuAV8xbRDJsRxdqfpFbvASsGfpPDGppZVl,"Mahkamah Konstitusi (MK) mengabulkan gugatan terkait sisa kuota internet yang hangus. MK menetapkan harus ada kewajiban penyediaan layanan yang menjamin sisa kuota pengguna tetap aktif dan bisa digunakan.  ""Mengadili. Mengabulkan permohonan para Pemo",kumparan,facebook,0,0,0,0,0,0,0,0.0,0.0,2.75
1702644851217669,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid02CdxwibkBfmUzZ1mgt68N86A5FMPHsoLEJCivj67GtchHsNvro3ViCwXe8DGjZdsnl,"Di hadapan Hajar Aswad, tak ada yang lebih indah selain menitipkan doa kepada Allah.  Ya Allah, ampuni dosa-dosa kami, kabulkan doa-doa kami, lapangkan rezeki kami, sehatkan keluarga kami, dan istiqamahkan hati kami di jalan-Mu.  Semoga Allah mengund",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,4.64
1698956621586492,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid0mFNdNR4WVi4NHFFEpyBrhs6YraCUNm8dB441npgnY8VYn8EKRqJHKVeFSH3v46ael,Twining ❤️❤️😇,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,4.19
1690273519121469,https://www.facebook.com/reel/1549174903668664/,"Happy Wedding! 🤍✨  Selamat menempuh hidup baru .... Semoga selalu bahagia, langgeng, penuh berkah, dan selalu jadi pasangan yang saling melengkapi .... Selamat ya untuk keluarga besar Ibu Harsiwi Achmad ❤️🙏",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-3.78
1505464374953236,https://www.facebook.com/TempoMedia/posts/pfbid028RYcc2mrhxDtxHRR4vB1WPXGXKecrB4sAe677RbCPbuqyJf33VzuEGYzPYn4gBB4l,Kelompok masyarakat sipil mendesak Presiden Prabowo meninjau ulang perpres yang menetapkan LGBTQ sebagai ancaman nonmiliter.,Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-1.39
1597964815255357,https://www.facebook.com/reel/1023376060594939/,Sparing lawan Arhan 🫣,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,1.49
1700817958067025,https://www.facebook.com/reel/1912167332791934/,Terimakasih Mama Iis Dahlia kaka Salshadilla Juwita Indradjaja ❤️😇,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,4.39
1689643805851107,https://www.facebook.com/reel/1768404671241708/,Papa ❤️ RANS ❤️🥹🤲,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.16
1516907647142242,https://www.facebook.com/TempoMedia/posts/pfbid02RQQj8grA1qQuq7krFKHY3sTfVkqi9g5y6eLrFy5AFR3bMdoTbU7gdYdezhaxUNHjl,"Prabowo lebih sering meladeni kritik dengan kecaman, ketimbang memperbaiki kebijakan.  #Editorial",Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-0.84
1607201727664999,https://www.facebook.com/reel/1360331626240162/,Degdegan sama hasilnyaa😰🥶,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-4.98
1598243971894108,https://www.facebook.com/reel/1506782794523540/,Ganyangka bisa ketemu Legend Seniornya Ronaldo!! LUIS FIGOO😭❤️,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-5.38
1606341641084341,https://www.facebook.com/reel/1040272928937828/,Azura setoran sholawat masyaallah ❤️❤️🤲🏼🤲🏼🫶🏻,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,3.66
1701646274650860,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid0yubV98Lq8CmDFyUreKXTNHdUxfstzimSVGuUiwxKB94Tu7gcmXaGkhdKN89bDzY9l,Pra-musim yang bukan main-main. 👀🔥  Aston Villa FC bakal ketemu Indonesia All Stars malam ini!  Belum sempet ke GBK? Santai.  Nontonnya FREE - Gratiss di YouTube RANS Entertainment mulai pukul 19.00 WIB.  Welcome to FREE-SEASON by RANS.  Tur pramusim,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,6.1
1513753534124320,https://www.facebook.com/TempoMedia/posts/pfbid028bvgdLnkpD3N5kr2NNXvTiSSvVqEzHyZmfEv93ganZbytyQ2S9DMujq1ebFB327tl,"Penyidikan polisi menemukan jejaring bisnis mantan Jampidsus, Febrie Adriansyah, terafiliasi dengan puluhan perusahaan dengan menggunakan nama anak dan dua orang kepercayaannya. Sejumlah perusahaannya diduga berkongsi saham dengan pengusaha batu bara",Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-0.32
1698803218268499,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid02GyanXNTRSFQWZAHqP9aAqrQ6quwpJGPdBky9WLjPsMXz1cty5tD2qRJwExaYisK9l,"Tidak semua yang dekat selalu ada, dan tidak semua yang jauh berarti hilang. Ada orang-orang yang tetap terasa dekat karena namanya nggak pernah absen di doa. Semangat dan Maju terus !!! Semoga setiap langkah dimudahkan, dan semua yang diperjuangkan ",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,4.52
1610360330682472,https://www.facebook.com/reel/4425396011060616/,Semoga bisa membanggakan indonesia di x the league❤️🇮🇩,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,1.63
1491590883000181,https://www.facebook.com/kumparancom/posts/pfbid02jAFuVxt5psRukU2oKK9zZp45hyDbKFodQ2xAMvpzTA7Wg8VdgSrnN6DVfq3G1oZxl,"Kepala BGN Sudaryono mewanti-wanti agar pemilik dapur Makan Bergizi Gratis (MBG) atau Satuan Pelayanan Pemenuhan Gizi (SPPG) untuk tidak memasak menggunakan MinyaKita dan gas elpiji 3 kg.  ""Ya, tidak boleh masak untuk MBG memakai MinyaKita. Kita tida",kumparan,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.9
1606719404379898,https://www.facebook.com/reel/956907767371186/,Azura Setoran Solawat ❤️ Masyallah Tabarakallah jadi anak solehah ya dek,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,1.63
1686806952801459,https://www.facebook.com/reel/1001314876227670/,"Jagungnya edulll banget ❤️ rasanya beda deh pokoknya.. Kalo lagi ke luar negeri ada aja ya sayy jajannya 😂 Tadi sambil nunggu antrian Jajan, aku sambil ngecekin BNI Poin+ aku.. lumayan buat tuker poin di lelang rejeki wondr by BNI. Yuk langsung ikuta",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,6.92
1697836688365152,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid02WMjpgVibWzeSJJs3a9rgsCLpgaYqr4BiN81mxh4zmKvP8nkRALiwAFaqoQA3pwAPl,Surga ada ditelapak kaki Ibu ❤️,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-0.16
1605228627862309,https://www.facebook.com/reel/1401738508492349/,Adek : klik sendiri joget sendiri😁  #attahalilintar #azura #gym #family #moment,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,7.04
1503153668517640,https://www.facebook.com/reel/2064147944479368/,"Pengusaha Tambang Diminta Mengakui Emas dan Uang di Rumah Febrie  Tujuh narasumber yang mengetahui perkembangan kasus korupsi Febrie Adriansyah bercerita, mantan Jaksa Agung Pidana Tindak Pidana Khusus itu ditengarai berkomunikasi dengan beberapa kon",Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,-11.79
1702859884529499,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid022EUELf5bVs7DAFXByewL9BBY2vZQw8HkZUGnj8PnJHE3LaGwZpCyPi7Z16dUpG2vl,❤️🤲,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,3.7
1702153174600170,https://www.facebook.com/reel/1369173658644455/,"Di hadapan Ka’bah, tak ada yang lebih indah selain merendahkan hati di hadapan Allah.  Ya Allah… Mudahkanlah segala urusan hamba-Mu ini. Limpahkan kebahagiaan di dunia dan akhirat. Ampunilah segala dosa hamba, dosa kedua orang tua hamba, istri, anak-",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,0.39
1603097891408716,https://www.facebook.com/reel/2094407211489202/,Kakak Ameena bawain jajanan buat adek Azura🥰,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-1.35
1608797657505406,https://www.facebook.com/AttaHalilintar/posts/pfbid034muDv6Wn1VTso4zehBcjcVmGYzA6g13aKvgDFnMRpjwT7K6mfEvWjie11P1uSLNZl,mau oleh2 apa? 🇰🇷📽️❤️,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,0.41
1605739234477915,https://www.facebook.com/reel/2069263453689472/,Siuuuuuu!!! Live bareng Mamanur & Zahra DA 7😆,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-8.94
1486694730156463,https://www.facebook.com/kumparancom/posts/pfbid024pX4Dq8XKmKCXVMPwqBdKZ3WciZU73qaXnD5DQxywXhkDxCC37v9MVqJ3sNXiiE2l,"Spanyol memenangkan Piala Dunia 2026 usai mengalahkan Argentina dengan skor 1-0. Spanyol pun berhak atas hadiah uang sebesar USD 50 juta atau sekitar Rp 895 miliar (kurs Rp 17.900 per dolar AS). Namun, sebagian besar dari uang itu berpotensi dikenaka",kumparan,facebook,0,0,0,0,0,0,0,0.0,0.0,-0.99
1694649415350546,https://www.facebook.com/reel/1438700511426029/,Rafathar 🔥🥊,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,1.61
1606416314410207,https://www.facebook.com/reel/1335470175233909/,"Zura juga mau naik motor pah,kaya kakak..",Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,6.65
1689609519187869,https://www.facebook.com/reel/1057100943673222/,"SyukuRANS ...   Terima kasih atas semua doa, dukungan, perhatian, dan kasih sayang yang telah kalian berikan hingga kami bisa sampai di titik ini. Setiap semangat, pengorbanan, dan kepercayaan yang kalian berikan menjadi kekuatan yang mengantarkan ka",Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.33
1692592728889548,https://www.facebook.com/RaffiAhmadLagi/posts/pfbid02KDsFJ36eRY2YyeJxFxpwM3dvgeQXQKgwTQ3YkpEnWRyKp4vgcKYrnZeADubbaoRkl,RANS ❤️,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-3.64
1601494521569053,https://www.facebook.com/reel/1254897001034515/,singgah makan dulu guys.,Atta Halilintar,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.26
1512267494272924,https://www.facebook.com/TempoMedia/posts/pfbid0XSs4r6VbPZtSMoKvqCn718MGUYuWPNK15MM3QGnmc6UZSnf4oys6RhVsBiDeNWBSl,Anggota Polda Aceh Inspektur Satu Muhammad Rizal diduga mengirimkan 200 etomidate ke Jakarta.,Tempo Media,facebook,0,0,0,0,0,0,0,0.0,0.0,4.12
1695446225270865,https://www.facebook.com/reel/1024320313739340/,Ammoy ceriwis😂,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,1.48
1703467811135373,https://www.facebook.com/reel/1067800478924410/,Masyallah Kagennn Ammaaaaa ❤️,Raffi Ahmad,facebook,0,0,0,0,0,0,0,0.0,0.0,-2.38
